Hotel ID,Place Name,lat,long,distance,Rating,Number of Ratings,Place Type,Hotel Name,Hotel Address
1501,The University of Alabama,33.2114385,-87.5401002,4744.373173845522,4.6,1041,"university,point_of_interest,establishment",Courtyard Tuscaloosa,4115 Courtney Drive Tuscaloosa
1501,Bryant-Denny Stadium,33.208275199999996,-87.55038359999999,4320.711008012076,4.8,5353,"stadium,sports_complex,event_venue,point_of_interest,establishment",Courtyard Tuscaloosa,4115 Courtney Drive Tuscaloosa
1501,DCH Regional Medical Center,33.204294,-87.52724239999999,4375.418607383782,3.7,1839,"hospital,health,point_of_interest,establishment",Courtyard Tuscaloosa,4115 Courtney Drive Tuscaloosa
1501,Embassy Suites by Hilton Tuscaloosa Alabama Downtown,33.209979,-87.56904159999999,4877.059268901143,4.6,1179,"hotel,lodging,point_of_interest,establishment",Courtyard Tuscaloosa,4115 Courtney Drive Tuscaloosa
1501,Hotel Capstone,33.2063045,-87.5405954,4174.64057260947,4.4,771,"hotel,lodging,point_of_interest,establishment",Courtyard Tuscaloosa,4115 Courtney Drive Tuscaloosa
1501,University Mall,33.1948058,-87.5221224,3773.576171963411,4.1,2213,"shopping_mall,point_of_interest,establishment",Courtyard Tuscaloosa,4115 Courtney Drive Tuscaloosa
1501,"The Alamite, Tuscaloosa, a Tribute Portfolio Hotel",33.2087828,-87.56684969999999,4678.342428663347,4.2,130,"hotel,wedding_venue,event_venue,lodging,point_of_interest,establishment",Courtyard Tuscaloosa,4115 Courtney Drive Tuscaloosa
1501,Shelton State Community College,33.120633,-87.561464,5548.1182051137985,4.1,85,"university,point_of_interest,establishment",Courtyard Tuscaloosa,4115 Courtney Drive Tuscaloosa
1501,Ridgecrest South Residential,33.2168839,-87.54905269999999,5276.177030963707,4.5,17,"university,point_of_interest,establishment",Courtyard Tuscaloosa,4115 Courtney Drive Tuscaloosa
1501,Tuscaloosa Veterans Affairs Medical Center,33.1898366,-87.48812269999999,6107.39319690713,3.9,67,"hospital,health,point_of_interest,establishment",Courtyard Tuscaloosa,4115 Courtney Drive Tuscaloosa
1501,"Hotel Indigo Tuscaloosa Downtown, an IHG Hotel",33.2131725,-87.5715647,5295.480205609359,4.4,803,"hotel,wedding_venue,event_venue,lodging,point_of_interest,establishment",Courtyard Tuscaloosa,4115 Courtney Drive Tuscaloosa
1501,Homewood Suites by Hilton Tuscaloosa Downtown,33.211814499999996,-87.57173250000001,5163.511046862226,4.6,260,"hotel,extended_stay_hotel,lodging,point_of_interest,establishment",Courtyard Tuscaloosa,4115 Courtney Drive Tuscaloosa
1501,AC Hotel by Marriott Tuscaloosa Downtown,33.2079333,-87.5702864,4714.959168274064,4.1,153,"hotel,lodging,point_of_interest,establishment",Courtyard Tuscaloosa,4115 Courtney Drive Tuscaloosa
1501,Hilton Garden Inn Tuscaloosa,33.1688524,-87.5494574,74.89312386999626,4.3,810,"hotel,lodging,point_of_interest,establishment",Courtyard Tuscaloosa,4115 Courtney Drive Tuscaloosa
1501,Lloyd Hall,33.2110239,-87.5438145,4650.183335983215,4.4,7,"university,point_of_interest,establishment",Courtyard Tuscaloosa,4115 Courtney Drive Tuscaloosa
1501,Hampton Inn Tuscaloosa-University,33.2121397,-87.5240554,5287.717264641589,4.6,606,"hotel,lodging,point_of_interest,establishment",Courtyard Tuscaloosa,4115 Courtney Drive Tuscaloosa
1501,Stillman College,33.1982647,-87.5859218,4695.757412623186,4.4,67,"university,point_of_interest,establishment",Courtyard Tuscaloosa,4115 Courtney Drive Tuscaloosa
1501,La Quinta Inn & Suites by Wyndham Tuscaloosa University,33.172765999999996,-87.52635169999999,2145.0414535566806,4.3,725,"hotel,motel,lodging,point_of_interest,establishment",Courtyard Tuscaloosa,4115 Courtney Drive Tuscaloosa
1501,Home2 Suites by Hilton Tuscaloosa Downtown University Boulevard,33.2092883,-87.57199290000001,4918.970553875387,4.3,629,"hotel,extended_stay_hotel,lodging,point_of_interest,establishment",Courtyard Tuscaloosa,4115 Courtney Drive Tuscaloosa
1501,Comfort Inn & Suites Downtown near University,33.212833499999995,-87.5676689,5127.322154594161,4.5,201,"hotel,lodging,point_of_interest,establishment",Courtyard Tuscaloosa,4115 Courtney Drive Tuscaloosa
1502,Tysons Corner Center,38.917017,-77.2228361,571.4484979675061,4.6,23732,"shopping_mall,clothing_store,restaurant,food,store,point_of_interest,establishment",Courtyard Tysons McLean,1960-A Chain Bridge Road McLean
1502,Inova Fairfax Medical Campus,38.8573257,-77.2277886,7077.229008196935,3.1,1002,"hospital,point_of_interest,health,establishment",Courtyard Tysons McLean,1960-A Chain Bridge Road McLean
1502,Great Falls Park,38.9951903,-77.25540579999999,8609.230971017707,4.8,12311,"park,tourist_attraction,point_of_interest,establishment",Courtyard Tysons McLean,1960-A Chain Bridge Road McLean
1502,Tysons Galleria,38.924200899999995,-77.22468429999999,413.73019462513304,4.5,6002,"shopping_mall,point_of_interest,establishment",Courtyard Tysons McLean,1960-A Chain Bridge Road McLean
1502,Mosaic District,38.8732168,-77.22908389999999,5312.833096881839,4.6,6993,"shopping_mall,point_of_interest,establishment",Courtyard Tysons McLean,1960-A Chain Bridge Road McLean
1502,VHC Health - Virginia Hospital Center,38.888604,-77.12704579999999,9372.54997973754,3.9,1183,"hospital,point_of_interest,health,establishment",Courtyard Tysons McLean,1960-A Chain Bridge Road McLean
1502,Eden Center,38.873835,-77.1538285,8223.7270484032,4.4,3394,"shopping_mall,point_of_interest,establishment",Courtyard Tysons McLean,1960-A Chain Bridge Road McLean
1502,Vienna/Fairfax-GMU,38.877579,-77.27246099999999,6222.372260370042,4.0,162,"subway_station,transit_station,point_of_interest,establishment",Courtyard Tysons McLean,1960-A Chain Bridge Road McLean
