Hotel ID,Place Name,lat,long,distance,Rating,Number of Ratings,Place Type,Hotel Name,Hotel Address
2001,Round Rock Premium Outlets,30.566408900000003,-97.6897003,9872.370820310842,4.4,11469,"shopping_mall,point_of_interest,establishment",Aloft Austin Round Rock,2951 Jazz Street Round Rock
2001,Kalahari Indoor Water Park,30.519584799999997,-97.6307147,4641.54825391951,4.5,1731,"amusement_park,point_of_interest,establishment",Aloft Austin Round Rock,2951 Jazz Street Round Rock
2001,Kalahari Resorts & Conventions - Round Rock,30.519772200000002,-97.6335988,4532.958349304211,4.4,7939,"hotel,resort_hotel,lodging,point_of_interest,establishment",Aloft Austin Round Rock,2951 Jazz Street Round Rock
2001,St. David's North Austin Medical Center,30.411612899999998,-97.7064293,9392.1522852051,4.2,3439,"hospital,point_of_interest,health,establishment",Aloft Austin Round Rock,2951 Jazz Street Round Rock
2001,St. David's Round Rock Medical Center,30.510491199999993,-97.7140142,6493.764423125726,4.4,2815,"hospital,point_of_interest,health,establishment",Aloft Austin Round Rock,2951 Jazz Street Round Rock
2001,Texas Department of Public Safety Driver License Mega Center,30.431074699999996,-97.6493493,5799.474088852125,3.4,1680,"local_government_office,point_of_interest,establishment",Aloft Austin Round Rock,2951 Jazz Street Round Rock
2001,Austin’s,30.4630677,-97.6662977,2508.6302422502017,4.1,5431,"amusement_park,bar,point_of_interest,establishment",Aloft Austin Round Rock,2951 Jazz Street Round Rock
2001,Baylor Scott & White Medical Center – Round Rock,30.5632925,-97.68499519999999,9396.670236824393,3.5,510,"hospital,point_of_interest,health,establishment",Aloft Austin Round Rock,2951 Jazz Street Round Rock
2001,Old Settlers Park,30.5363632,-97.6261296,6507.22600060354,4.7,5835,"tourist_attraction,park,point_of_interest,establishment",Aloft Austin Round Rock,2951 Jazz Street Round Rock
2001,Walnut Creek Metropolitan Park,30.4008039,-97.686422,9655.138298887086,4.7,3764,"tourist_attraction,park,point_of_interest,establishment",Aloft Austin Round Rock,2951 Jazz Street Round Rock
2001,Austin Community College - Round Rock Campus,30.562208100000003,-97.656784,8803.929861371145,3.9,113,"university,point_of_interest,establishment",Aloft Austin Round Rock,2951 Jazz Street Round Rock
2001,Play for All Abilities Park,30.514653,-97.652492,3516.213422452208,4.9,3933,"park,tourist_attraction,playground,point_of_interest,establishment",Aloft Austin Round Rock,2951 Jazz Street Round Rock
2001,Dell Diamond,30.5277278,-97.6300626,5477.419384282723,4.7,3435,"stadium,athletic_field,event_venue,sports_complex,point_of_interest,establishment",Aloft Austin Round Rock,2951 Jazz Street Round Rock
2001,Typhoon Texas Waterpark Austin,30.462215399999998,-97.5974995,5905.817709746553,4.4,3280,"amusement_park,swimming_pool,sports_complex,point_of_interest,establishment",Aloft Austin Round Rock,2951 Jazz Street Round Rock
2001,Ascension Seton Williamson Hospital,30.566809599999996,-97.6512068,9316.398879522452,3.8,718,"hospital,point_of_interest,health,establishment",Aloft Austin Round Rock,2951 Jazz Street Round Rock
2001,Austin Marriott North,30.4831994,-97.6877943,3221.378392209666,4.3,1527,"hotel,lodging,wedding_venue,event_venue,point_of_interest,establishment",Aloft Austin Round Rock,2951 Jazz Street Round Rock
2001,TxDMV Austin Regional Service Center,30.399645399999997,-97.6559716,9277.352913614943,3.6,433,"local_government_office,point_of_interest,establishment",Aloft Austin Round Rock,2951 Jazz Street Round Rock
2001,Hyatt Place Austin/Round Rock,30.482035500000002,-97.6872544,3171.6899089364347,4.4,896,"hotel,lodging,point_of_interest,establishment",Aloft Austin Round Rock,2951 Jazz Street Round Rock
2001,Rock 'N River Water Park,30.534545100000003,-97.6317024,6115.939155926522,4.5,1919,"tourist_attraction,amusement_park,swimming_pool,sports_complex,point_of_interest,establishment",Aloft Austin Round Rock,2951 Jazz Street Round Rock
2001,United States Postal Service,30.4445183,-97.6390673,4524.178107811084,2.3,369,"post_office,local_government_office,finance,point_of_interest,establishment",Aloft Austin Round Rock,2951 Jazz Street Round Rock
2002,Waterfall Glen Forest Preserve,41.7229593,-87.9725431,5638.015851274085,4.6,3784,"tourist_attraction,park,point_of_interest,establishment",Aloft Bolingbrook,500 North Janes Avenue Bolingbrook
2002,Hindu Temple of Greater Chicago,41.688407399999996,-88.00435449999999,4072.0847231985063,4.8,1952,"hindu_temple,tourist_attraction,place_of_worship,point_of_interest,establishment",Aloft Bolingbrook,500 North Janes Avenue Bolingbrook
2002,Benedictine University,41.778441799999996,-88.0952683,8531.520312822493,3.8,61,"university,point_of_interest,establishment",Aloft Bolingbrook,500 North Janes Avenue Bolingbrook
2002,The Mecca Center,41.7240039,-87.9479267,7673.5015097647665,4.8,425,"mosque,community_center,event_venue,place_of_worship,point_of_interest,establishment",Aloft Bolingbrook,500 North Janes Avenue Bolingbrook
2002,UChicago Medicine AdventHealth Bolingbrook,41.6807772,-88.08493299999999,5286.9132511355465,3.9,1420,"hospital,health,point_of_interest,establishment",Aloft Bolingbrook,500 North Janes Avenue Bolingbrook
2002,The Forge Adventure Park & Ziplines,41.679356899999995,-87.9883851,5727.5105346620185,4.5,1146,"amusement_park,event_venue,sports_complex,point_of_interest,establishment",Aloft Bolingbrook,500 North Janes Avenue Bolingbrook
2002,The Promenade Bolingbrook,41.71872,-88.0424238,579.2241322926698,4.5,5704,"shopping_mall,point_of_interest,establishment",Aloft Bolingbrook,500 North Janes Avenue Bolingbrook
2002,"Pelican Harbor Indoor/Outdoor Aquatic Park, Bolingbrook Park District",41.6942404,-88.1083124,6128.529285755763,4.4,1100,"tourist_attraction,amusement_park,swimming_pool,sports_complex,point_of_interest,establishment",Aloft Bolingbrook,500 North Janes Avenue Bolingbrook
2002,Aloft Bolingbrook,41.714214,-88.0388305,52.5183475302311,4.1,1162,"hotel,lodging,point_of_interest,establishment",Aloft Bolingbrook,500 North Janes Avenue Bolingbrook
2002,The Champagne Lodge & Luxury Suites,41.738055599999996,-87.9497222,7908.1910463011955,3.9,1328,"hotel,resort_hotel,lodging,point_of_interest,establishment",Aloft Bolingbrook,500 North Janes Avenue Bolingbrook
2002,Cypress Cove Family Aquatic Park,41.7346848,-88.0378242,2301.3363148899953,4.4,768,"tourist_attraction,amusement_park,swimming_pool,sports_complex,point_of_interest,establishment",Aloft Bolingbrook,500 North Janes Avenue Bolingbrook
2002,Assembly Hall of Jehovah's Witnesses,41.662924,-88.0875655,6947.949784901907,4.9,1057,"church,place_of_worship,point_of_interest,establishment",Aloft Bolingbrook,500 North Janes Avenue Bolingbrook
2002,Delta Hotels Chicago Willowbrook,41.7471683,-87.9436401,8760.219834575599,3.9,378,"hotel,wedding_venue,event_venue,lodging,point_of_interest,establishment",Aloft Bolingbrook,500 North Janes Avenue Bolingbrook
2002,Hilton Garden Inn Bolingbrook I-55,41.685866,-88.0703345,4048.989274091119,4.2,738,"hotel,lodging,point_of_interest,establishment",Aloft Bolingbrook,500 North Janes Avenue Bolingbrook
2002,La Quinta Inn by Wyndham Chicago Willowbrook,41.7443641,-87.9432454,8663.985247612096,3.3,958,"hotel,motel,lodging,point_of_interest,establishment",Aloft Bolingbrook,500 North Janes Avenue Bolingbrook
2002,Q Bar & Grill,41.74073380000001,-87.9721491,6322.747460774296,4.1,1117,"night_club,bar,event_venue,american_restaurant,sports_complex,restaurant,food,point_of_interest,establishment",Aloft Bolingbrook,500 North Janes Avenue Bolingbrook
2002,"Holiday Inn & Suites Bolingbrook, an IHG Hotel",41.683634,-88.0731753,4390.555514243293,4.0,802,"hotel,wedding_venue,event_venue,lodging,point_of_interest,establishment",Aloft Bolingbrook,500 North Janes Avenue Bolingbrook
